monthly_pay_period_number,mqy-end_flag,pay_date,pay_date_sequence,pay_group_code,pay_group,pay_period_id,period_closed,period_end_date,period_start_date,period_type_code,period_type
1,None,2009-09-04 00:00:00,1,DOCTOR,Doctor BiWeekly,463,Y,2009-08-29 00:00:00,2009-08-16 00:00:00,R,Reg
1,None,2009-08-21 00:00:00,1,DOCTM,Doctor Monthly,531,Y,2009-08-31 00:00:00,2009-08-01 00:00:00,R,Reg
1,None,2009-08-07 00:00:00,1,SALARY,Salaried Biweekly,513,Y,2009-08-01 00:00:00,2009-07-19 00:00:00,R,Reg
1,None,2009-08-07 00:00:00,1,HOURLY,Hourly BiWeekly,487,Y,2009-08-01 00:00:00,2009-07-19 00:00:00,R,Reg
1,None,2009-08-07 00:00:00,1,DOCTOR,Doctor BiWeekly,461,Y,2009-08-01 00:00:00,2009-07-19 00:00:00,R,Reg
1,None,2009-07-24 00:00:00,1,DOCTM,Doctor Monthly,530,Y,2009-07-31 00:00:00,2009-07-01 00:00:00,R,Reg
1,None,2009-07-10 00:00:00,1,SALARY,Salaried Biweekly,511,Y,2009-07-04 00:00:00,2009-06-21 00:00:00,R,Reg
1,None,2009-07-10 00:00:00,1,HOURLY,Hourly BiWeekly,485,Y,2009-07-04 00:00:00,2009-06-21 00:00:00,R,Reg
1,None,2009-07-10 00:00:00,1,DOCTOR,Doctor BiWeekly,459,Y,2009-07-04 00:00:00,2009-06-21 00:00:00,R,Reg
1,None,2009-06-26 00:00:00,1,DOCTM,Doctor Monthly,529,Y,2009-06-30 00:00:00,2009-06-01 00:00:00,R,Reg
1,None,2009-06-12 00:00:00,1,SALARY,Salaried Biweekly,509,Y,2009-06-06 00:00:00,2009-05-24 00:00:00,R,Reg
1,None,2009-06-12 00:00:00,1,HOURLY,Hourly BiWeekly,483,Y,2009-06-06 00:00:00,2009-05-24 00:00:00,R,Reg
1,None,2009-06-12 00:00:00,1,DOCTOR,Doctor BiWeekly,457,Y,2009-06-06 00:00:00,2009-05-24 00:00:00,R,Reg
1,None,2009-05-15 00:00:00,1,DOCTM,Doctor Monthly,528,Y,2009-05-31 00:00:00,2009-05-01 00:00:00,R,Reg
1,None,2009-05-01 00:00:00,1,SALARY,Salaried Biweekly,506,Y,2009-04-25 00:00:00,2009-04-12 00:00:00,R,Reg
1,None,2009-05-01 00:00:00,1,HOURLY,Hourly BiWeekly,480,Y,2009-04-25 00:00:00,2009-04-12 00:00:00,R,Reg
1,None,2009-05-01 00:00:00,1,DOCTOR,Doctor BiWeekly,454,Y,2009-04-25 00:00:00,2009-04-12 00:00:00,R,Reg
1,None,2009-04-17 00:00:00,1,DOCTM,Doctor Monthly,527,Y,2009-04-30 00:00:00,2009-04-01 00:00:00,R,Reg
1,None,2009-04-03 00:00:00,1,SALARY,Salaried Biweekly,504,Y,2009-03-28 00:00:00,2009-03-15 00:00:00,R,Reg
1,None,2009-04-03 00:00:00,1,HOURLY,Hourly BiWeekly,478,Y,2009-03-28 00:00:00,2009-03-15 00:00:00,R,Reg
1,None,2009-04-03 00:00:00,1,DOCTOR,Doctor BiWeekly,452,Y,2009-03-28 00:00:00,2009-03-15 00:00:00,R,Reg
1,None,2009-03-20 00:00:00,1,DOCTM,Doctor Monthly,526,Y,2009-03-31 00:00:00,2009-03-01 00:00:00,R,Reg
1,None,2009-03-06 00:00:00,1,SALARY,Salaried Biweekly,502,Y,2009-02-28 00:00:00,2009-02-15 00:00:00,R,Reg
1,None,2009-03-06 00:00:00,1,HOURLY,Hourly BiWeekly,476,Y,2009-02-28 00:00:00,2009-02-15 00:00:00,R,Reg
1,None,2009-03-06 00:00:00,1,DOCTOR,Doctor BiWeekly,450,Y,2009-02-28 00:00:00,2009-02-15 00:00:00,R,Reg
1,None,2009-02-20 00:00:00,1,DOCTM,Doctor Monthly,525,Y,2009-02-28 00:00:00,2009-02-01 00:00:00,R,Reg
1,None,2009-02-06 00:00:00,1,SALARY,Salaried Biweekly,500,Y,2009-01-31 00:00:00,2009-01-18 00:00:00,R,Reg
1,None,2009-02-06 00:00:00,1,HOURLY,Hourly BiWeekly,474,Y,2009-01-31 00:00:00,2009-01-18 00:00:00,R,Reg
1,None,2009-02-06 00:00:00,1,DOCTOR,Doctor BiWeekly,448,Y,2009-01-31 00:00:00,2009-01-18 00:00:00,R,Reg
1,None,2009-01-23 00:00:00,1,DOCTM,Doctor Monthly,524,Y,2009-01-31 00:00:00,2009-01-01 00:00:00,R,Reg
1,None,2009-01-09 00:00:00,1,SALARY,Salaried Biweekly,498,Y,2009-01-03 00:00:00,2008-12-21 00:00:00,R,Reg
1,None,2009-01-09 00:00:00,1,HOURLY,Hourly BiWeekly,472,Y,2009-01-03 00:00:00,2008-12-21 00:00:00,R,Reg
1,None,2009-01-09 00:00:00,1,DOCTOR,Doctor BiWeekly,446,Y,2009-01-03 00:00:00,2008-12-21 00:00:00,R,Reg
1,None,2008-12-26 00:00:00,1,DOCTM,Doctor Monthly,351,Y,2008-12-31 00:00:00,2008-12-01 00:00:00,R,Reg
1,None,2008-12-12 00:00:00,1,SALARY,Salaried Biweekly,430,Y,2008-12-06 00:00:00,2008-11-23 00:00:00,R,Reg
1,None,2008-12-12 00:00:00,1,HOURLY,Hourly BiWeekly,403,Y,2008-12-06 00:00:00,2008-11-23 00:00:00,R,Reg
1,None,2008-12-12 00:00:00,1,DOCTOR,Doctor BiWeekly,376,Y,2008-12-06 00:00:00,2008-11-23 00:00:00,R,Reg
1,None,2008-11-28 00:00:00,1,DOCTM,Doctor Monthly,350,Y,2008-11-30 00:00:00,2008-11-01 00:00:00,R,Reg
1,None,2008-11-14 00:00:00,1,SALARY,Salaried Biweekly,428,Y,2008-11-08 00:00:00,2008-10-26 00:00:00,R,Reg
1,None,2008-11-14 00:00:00,1,HOURLY,Hourly BiWeekly,401,Y,2008-11-08 00:00:00,2008-10-26 00:00:00,R,Reg
1,None,2008-11-14 00:00:00,1,DOCTOR,Doctor BiWeekly,374,Y,2008-11-08 00:00:00,2008-10-26 00:00:00,R,Reg
1,None,2008-10-17 00:00:00,1,DOCTM,Doctor Monthly,349,Y,2008-10-31 00:00:00,2008-10-01 00:00:00,R,Reg
1,None,2008-10-03 00:00:00,1,SALARY,Salaried Biweekly,425,Y,2008-09-27 00:00:00,2008-09-14 00:00:00,R,Reg
1,None,2008-10-03 00:00:00,1,HOURLY,Hourly BiWeekly,398,Y,2008-09-27 00:00:00,2008-09-14 00:00:00,R,Reg
1,None,2008-10-03 00:00:00,1,DOCTOR,Doctor BiWeekly,371,Y,2008-09-27 00:00:00,2008-09-14 00:00:00,R,Reg
1,None,2008-09-05 00:00:00,1,SALARY,Salaried Biweekly,423,Y,2008-08-30 00:00:00,2008-08-17 00:00:00,R,Reg
1,None,2008-09-05 00:00:00,1,HOURLY,Hourly BiWeekly,396,Y,2008-08-30 00:00:00,2008-08-17 00:00:00,R,Reg
1,None,2008-09-05 00:00:00,1,DOCTOR,Doctor BiWeekly,369,Y,2008-08-30 00:00:00,2008-08-17 00:00:00,R,Reg
1,None,2008-08-22 00:00:00,1,DOCTM,Doctor Monthly,347,Y,2008-08-31 00:00:00,2008-08-01 00:00:00,R,Reg
1,None,2008-08-08 00:00:00,1,SALARY,Salaried Biweekly,421,Y,2008-08-02 00:00:00,2008-07-20 00:00:00,R,Reg
1,None,2008-08-08 00:00:00,1,HOURLY,Hourly BiWeekly,394,Y,2008-08-02 00:00:00,2008-07-20 00:00:00,R,Reg
1,None,2008-08-08 00:00:00,1,DOCTOR,Doctor BiWeekly,367,Y,2008-08-02 00:00:00,2008-07-20 00:00:00,R,Reg
1,None,2008-07-25 00:00:00,1,DOCTM,Doctor Monthly,346,Y,2008-07-31 00:00:00,2008-07-01 00:00:00,R,Reg
1,None,2008-07-11 00:00:00,1,SALARY,Salaried Biweekly,419,Y,2008-07-05 00:00:00,2008-06-22 00:00:00,R,Reg
1,None,2008-07-11 00:00:00,1,HOURLY,Hourly BiWeekly,392,Y,2008-07-05 00:00:00,2008-06-22 00:00:00,R,Reg
1,None,2008-07-11 00:00:00,1,DOCTOR,Doctor BiWeekly,365,Y,2008-07-05 00:00:00,2008-06-22 00:00:00,R,Reg
1,None,2008-06-13 00:00:00,1,SALARY,Salaried Biweekly,417,Y,2008-06-07 00:00:00,2008-05-25 00:00:00,R,Reg
1,None,2008-06-13 00:00:00,1,HOURLY,Hourly BiWeekly,390,Y,2008-06-07 00:00:00,2008-05-25 00:00:00,R,Reg
1,None,2008-06-13 00:00:00,1,DOCTOR,Doctor BiWeekly,363,Y,2008-06-07 00:00:00,2008-05-25 00:00:00,R,Reg
1,None,2008-05-16 00:00:00,1,DOCTM,Doctor Monthly,344,Y,2008-05-31 00:00:00,2008-05-01 00:00:00,R,Reg
1,None,2008-05-02 00:00:00,1,SALARY,Salaried Biweekly,414,Y,2008-04-26 00:00:00,2008-04-13 00:00:00,R,Reg
1,None,2008-05-02 00:00:00,1,HOURLY,Hourly BiWeekly,387,Y,2008-04-26 00:00:00,2008-04-13 00:00:00,R,Reg
1,None,2008-05-02 00:00:00,1,DOCTOR,Doctor BiWeekly,360,Y,2008-04-26 00:00:00,2008-04-13 00:00:00,R,Reg
1,None,2008-04-18 00:00:00,1,DOCTM,Doctor Monthly,343,Y,2008-04-30 00:00:00,2008-04-01 00:00:00,R,Reg
1,None,2008-04-04 00:00:00,1,SALARY,Salaried Biweekly,412,Y,2008-03-29 00:00:00,2008-03-16 00:00:00,R,Reg
1,None,2008-04-04 00:00:00,1,HOURLY,Hourly BiWeekly,385,Y,2008-03-29 00:00:00,2008-03-16 00:00:00,R,Reg
1,None,2008-04-04 00:00:00,1,DOCTOR,Doctor BiWeekly,358,Y,2008-03-29 00:00:00,2008-03-16 00:00:00,R,Reg
1,None,2008-03-21 00:00:00,1,DOCTM,Doctor Monthly,342,Y,2008-03-31 00:00:00,2008-03-01 00:00:00,R,Reg
1,None,2008-03-07 00:00:00,1,SALARY,Salaried Biweekly,410,Y,2008-03-01 00:00:00,2008-02-17 00:00:00,R,Reg
1,None,2008-03-07 00:00:00,1,HOURLY,Hourly BiWeekly,383,Y,2008-03-01 00:00:00,2008-02-17 00:00:00,R,Reg
1,None,2008-03-07 00:00:00,1,DOCTOR,Doctor BiWeekly,356,Y,2008-03-01 00:00:00,2008-02-17 00:00:00,R,Reg
1,None,2008-02-22 00:00:00,1,DOCTM,Doctor Monthly,341,Y,2008-02-29 00:00:00,2008-02-01 00:00:00,R,Reg
1,None,2008-02-08 00:00:00,1,SALARY,Salaried Biweekly,408,Y,2008-02-02 00:00:00,2008-01-20 00:00:00,R,Reg
1,None,2008-02-08 00:00:00,1,HOURLY,Hourly BiWeekly,381,Y,2008-02-02 00:00:00,2008-01-20 00:00:00,R,Reg
1,None,2008-02-08 00:00:00,1,DOCTOR,Doctor BiWeekly,354,Y,2008-02-02 00:00:00,2008-01-20 00:00:00,R,Reg
1,None,2008-01-25 00:00:00,1,DOCTM,Doctor Monthly,340,Y,2008-01-31 00:00:00,2008-01-01 00:00:00,R,Reg
1,None,2008-01-11 00:00:00,1,SALARY,Salaried Biweekly,406,Y,2008-01-05 00:00:00,2007-12-23 00:00:00,R,Reg
1,None,2008-01-11 00:00:00,1,HOURLY,Hourly BiWeekly,379,Y,2008-01-05 00:00:00,2007-12-23 00:00:00,R,Reg
1,None,2008-01-11 00:00:00,1,DOCTOR,Doctor BiWeekly,352,Y,2008-01-05 00:00:00,2007-12-23 00:00:00,R,Reg
1,None,2007-12-28 00:00:00,1,DOCTM,Doctor Monthly,222,Y,2007-12-31 00:00:00,2007-12-01 00:00:00,R,Reg
1,None,2007-12-14 00:00:00,1,SALARY,Salaried Biweekly,300,Y,2007-12-08 00:00:00,2007-11-25 00:00:00,R,Reg
1,None,2007-12-14 00:00:00,1,HOURLY,Hourly BiWeekly,274,Y,2007-12-08 00:00:00,2007-11-25 00:00:00,R,Reg
1,None,2007-12-14 00:00:00,1,DOCTOR,Doctor BiWeekly,248,Y,2007-12-08 00:00:00,2007-11-25 00:00:00,R,Reg
1,None,2007-11-16 00:00:00,1,DOCTM,Doctor Monthly,221,Y,2007-11-30 00:00:00,2007-11-01 00:00:00,R,Reg
1,None,2007-11-02 00:00:00,1,SALARY,Salaried Biweekly,297,Y,2007-10-27 00:00:00,2007-10-14 00:00:00,R,Reg
1,None,2007-11-02 00:00:00,1,HOURLY,Hourly BiWeekly,271,Y,2007-10-27 00:00:00,2007-10-14 00:00:00,R,Reg
1,None,2007-11-02 00:00:00,1,DOCTOR,Doctor BiWeekly,245,Y,2007-10-27 00:00:00,2007-10-14 00:00:00,R,Reg
1,None,2007-10-19 00:00:00,1,DOCTM,Doctor Monthly,220,Y,2007-10-31 00:00:00,2007-10-01 00:00:00,R,Reg
1,None,2007-10-05 00:00:00,1,SALARY,Salaried Biweekly,295,Y,2007-09-29 00:00:00,2007-09-16 00:00:00,R,Reg
1,None,2007-10-05 00:00:00,1,HOURLY,Hourly BiWeekly,269,Y,2007-09-29 00:00:00,2007-09-16 00:00:00,R,Reg
1,None,2007-10-05 00:00:00,1,DOCTOR,Doctor BiWeekly,243,Y,2007-09-29 00:00:00,2007-09-16 00:00:00,R,Reg
1,None,2007-09-21 00:00:00,1,DOCTM,Doctor Monthly,219,Y,2007-09-30 00:00:00,2007-09-01 00:00:00,R,Reg
1,None,2007-09-07 00:00:00,1,SALARY,Salaried Biweekly,293,Y,2007-09-01 00:00:00,2007-08-19 00:00:00,R,Reg
1,None,2007-09-07 00:00:00,1,HOURLY,Hourly BiWeekly,267,Y,2007-09-01 00:00:00,2007-08-19 00:00:00,R,Reg
1,None,2007-09-07 00:00:00,1,DOCTOR,Doctor BiWeekly,241,Y,2007-09-01 00:00:00,2007-08-19 00:00:00,R,Reg
1,None,2007-08-24 00:00:00,1,DOCTM,Doctor Monthly,218,Y,2007-08-31 00:00:00,2007-08-01 00:00:00,R,Reg
1,None,2007-08-10 00:00:00,1,SALARY,Salaried Biweekly,291,Y,2007-08-04 00:00:00,2007-07-22 00:00:00,R,Reg
1,None,2007-08-10 00:00:00,1,HOURLY,Hourly BiWeekly,265,Y,2007-08-04 00:00:00,2007-07-22 00:00:00,R,Reg
1,None,2007-08-10 00:00:00,1,DOCTOR,Doctor BiWeekly,239,Y,2007-08-04 00:00:00,2007-07-22 00:00:00,R,Reg
1,None,2007-07-27 00:00:00,1,DOCTM,Doctor Monthly,217,Y,2007-07-31 00:00:00,2007-07-01 00:00:00,R,Reg
1,None,2007-07-13 00:00:00,1,SALARY,Salaried Biweekly,289,Y,2007-07-07 00:00:00,2007-06-24 00:00:00,R,Reg
1,None,2007-07-13 00:00:00,1,HOURLY,Hourly BiWeekly,263,Y,2007-07-07 00:00:00,2007-06-24 00:00:00,R,Reg
1,None,2007-07-13 00:00:00,1,DOCTOR,Doctor BiWeekly,237,Y,2007-07-07 00:00:00,2007-06-24 00:00:00,R,Reg
1,None,2007-06-15 00:00:00,1,DOCTM,Doctor Monthly,216,Y,2007-06-30 00:00:00,2007-06-01 00:00:00,R,Reg
1,None,2007-06-01 00:00:00,1,SALARY,Salaried Biweekly,286,Y,2007-05-26 00:00:00,2007-05-13 00:00:00,R,Reg
1,None,2007-06-01 00:00:00,1,HOURLY,Hourly BiWeekly,260,Y,2007-05-26 00:00:00,2007-05-13 00:00:00,R,Reg
1,None,2007-06-01 00:00:00,1,DOCTOR,Doctor BiWeekly,234,Y,2007-05-26 00:00:00,2007-05-13 00:00:00,R,Reg
1,None,2007-05-18 00:00:00,1,DOCTM,Doctor Monthly,215,Y,2007-05-31 00:00:00,2007-05-01 00:00:00,R,Reg
1,None,2007-05-04 00:00:00,1,SALARY,Salaried Biweekly,284,Y,2007-04-28 00:00:00,2007-04-15 00:00:00,R,Reg
1,None,2007-05-04 00:00:00,1,HOURLY,Hourly BiWeekly,258,Y,2007-04-28 00:00:00,2007-04-15 00:00:00,R,Reg
1,None,2007-05-04 00:00:00,1,DOCTOR,Doctor BiWeekly,232,Y,2007-04-28 00:00:00,2007-04-15 00:00:00,R,Reg
1,None,2007-04-20 00:00:00,1,DOCTM,Doctor Monthly,214,Y,2007-04-30 00:00:00,2007-04-01 00:00:00,R,Reg
1,None,2007-04-06 00:00:00,1,SALARY,Salaried Biweekly,282,Y,2007-03-31 00:00:00,2007-03-18 00:00:00,R,Reg
1,None,2007-04-06 00:00:00,1,HOURLY,Hourly BiWeekly,256,Y,2007-03-31 00:00:00,2007-03-18 00:00:00,R,Reg
1,None,2007-04-06 00:00:00,1,DOCTOR,Doctor BiWeekly,230,Y,2007-03-31 00:00:00,2007-03-18 00:00:00,R,Reg
1,None,2007-03-23 00:00:00,1,DOCTM,Doctor Monthly,213,Y,2007-03-31 00:00:00,2007-03-01 00:00:00,R,Reg
1,None,2007-03-09 00:00:00,1,SALARY,Salaried Biweekly,280,Y,2007-03-03 00:00:00,2007-02-18 00:00:00,R,Reg
1,None,2007-03-09 00:00:00,1,HOURLY,Hourly BiWeekly,254,Y,2007-03-03 00:00:00,2007-02-18 00:00:00,R,Reg
1,None,2007-03-09 00:00:00,1,DOCTOR,Doctor BiWeekly,228,Y,2007-03-03 00:00:00,2007-02-18 00:00:00,R,Reg
1,None,2007-02-23 00:00:00,1,DOCTM,Doctor Monthly,212,Y,2007-02-28 00:00:00,2007-02-01 00:00:00,R,Reg
1,None,2007-02-09 00:00:00,1,SALARY,Salaried Biweekly,278,Y,2007-02-03 00:00:00,2007-01-21 00:00:00,R,Reg
1,None,2007-02-09 00:00:00,1,HOURLY,Hourly BiWeekly,252,Y,2007-02-03 00:00:00,2007-01-21 00:00:00,R,Reg
1,None,2007-02-09 00:00:00,1,DOCTOR,Doctor BiWeekly,226,Y,2007-02-03 00:00:00,2007-01-21 00:00:00,R,Reg
1,None,2007-01-26 00:00:00,1,DOCTM,Doctor Monthly,211,Y,2007-01-31 00:00:00,2007-01-01 00:00:00,R,Reg
1,None,2007-01-12 00:00:00,1,SALARY,Salaried Biweekly,276,Y,2007-01-06 00:00:00,2006-12-24 00:00:00,R,Reg
1,None,2007-01-12 00:00:00,1,HOURLY,Hourly BiWeekly,250,Y,2007-01-06 00:00:00,2006-12-24 00:00:00,R,Reg
1,None,2007-01-12 00:00:00,1,DOCTOR,Doctor BiWeekly,224,Y,2007-01-06 00:00:00,2006-12-24 00:00:00,R,Reg
1,None,2006-12-15 00:00:00,1,DOCTM,Doctor Monthly,104,Y,2006-12-31 00:00:00,2006-12-01 00:00:00,R,Reg
1,None,2006-12-01 00:00:00,1,SALARY,Salaried Biweekly,154,Y,2006-11-25 00:00:00,2006-11-12 00:00:00,R,Reg
1,None,2006-12-01 00:00:00,1,HOURLY,Hourly BiWeekly,128,Y,2006-11-25 00:00:00,2006-11-12 00:00:00,R,Reg
1,None,2006-12-01 00:00:00,1,DOCTOR,Doctor BiWeekly,180,Y,2006-11-25 00:00:00,2006-11-12 00:00:00,R,Reg
1,None,2006-11-17 00:00:00,1,DOCTM,Doctor Monthly,103,Y,2006-11-30 00:00:00,2006-11-01 00:00:00,R,Reg
1,None,2006-11-03 00:00:00,1,SALARY,Salaried Biweekly,152,Y,2006-10-28 00:00:00,2006-10-15 00:00:00,R,Reg
1,None,2006-11-03 00:00:00,1,HOURLY,Hourly BiWeekly,126,Y,2006-10-28 00:00:00,2006-10-15 00:00:00,R,Reg
1,None,2006-11-03 00:00:00,1,DOCTOR,Doctor BiWeekly,178,Y,2006-10-28 00:00:00,2006-10-15 00:00:00,R,Reg
1,None,2006-10-20 00:00:00,1,DOCTM,Doctor Monthly,102,Y,2006-10-31 00:00:00,2006-10-01 00:00:00,R,Reg
1,None,2006-10-06 00:00:00,1,SALARY,Salaried Biweekly,150,Y,2006-09-30 00:00:00,2006-09-17 00:00:00,R,Reg
1,None,2006-10-06 00:00:00,1,HOURLY,Hourly BiWeekly,124,Y,2006-09-30 00:00:00,2006-09-17 00:00:00,R,Reg
1,None,2006-10-06 00:00:00,1,DOCTOR,Doctor BiWeekly,176,Y,2006-09-30 00:00:00,2006-09-17 00:00:00,R,Reg
1,None,2006-09-22 00:00:00,1,DOCTM,Doctor Monthly,101,Y,2006-09-30 00:00:00,2006-09-01 00:00:00,R,Reg
1,None,2006-09-08 00:00:00,1,SALARY,Salaried Biweekly,148,Y,2006-09-02 00:00:00,2006-08-20 00:00:00,R,Reg
1,None,2006-09-08 00:00:00,1,HOURLY,Hourly BiWeekly,122,Y,2006-09-02 00:00:00,2006-08-20 00:00:00,R,Reg
1,None,2006-09-08 00:00:00,1,DOCTOR,Doctor BiWeekly,174,Y,2006-09-02 00:00:00,2006-08-20 00:00:00,R,Reg
1,None,2006-08-25 00:00:00,1,DOCTM,Doctor Monthly,100,Y,2006-08-31 00:00:00,2006-08-01 00:00:00,R,Reg
1,None,2006-08-11 00:00:00,1,SALARY,Salaried Biweekly,146,Y,2006-08-05 00:00:00,2006-07-23 00:00:00,R,Reg
1,None,2006-08-11 00:00:00,1,HOURLY,Hourly BiWeekly,120,Y,2006-08-05 00:00:00,2006-07-23 00:00:00,R,Reg
1,None,2006-08-11 00:00:00,1,DOCTOR,Doctor BiWeekly,172,Y,2006-08-05 00:00:00,2006-07-23 00:00:00,R,Reg
1,None,2006-07-28 00:00:00,1,DOCTM,Doctor Monthly,99,Y,2006-07-31 00:00:00,2006-07-01 00:00:00,R,Reg
1,None,2006-07-14 00:00:00,1,SALARY,Salaried Biweekly,144,Y,2006-07-08 00:00:00,2006-06-25 00:00:00,R,Reg
1,None,2006-07-14 00:00:00,1,HOURLY,Hourly BiWeekly,118,Y,2006-07-08 00:00:00,2006-06-25 00:00:00,R,Reg
1,None,2006-07-14 00:00:00,1,DOCTOR,Doctor BiWeekly,170,Y,2006-07-08 00:00:00,2006-06-25 00:00:00,R,Reg
1,None,2006-06-16 00:00:00,1,DOCTM,Doctor Monthly,98,Y,2006-06-30 00:00:00,2006-06-01 00:00:00,R,Reg
1,None,2006-06-02 00:00:00,1,SALARY,Salaried Biweekly,141,Y,2006-05-27 00:00:00,2006-05-14 00:00:00,R,Reg
1,None,2006-06-02 00:00:00,1,HOURLY,Hourly BiWeekly,115,Y,2006-05-27 00:00:00,2006-05-14 00:00:00,R,Reg
1,None,2006-06-02 00:00:00,1,DOCTOR,Doctor BiWeekly,167,Y,2006-05-27 00:00:00,2006-05-14 00:00:00,R,Reg
1,None,2006-05-19 00:00:00,1,DOCTM,Doctor Monthly,97,Y,2006-05-31 00:00:00,2006-05-01 00:00:00,R,Reg
1,None,2006-05-05 00:00:00,1,SALARY,Salaried Biweekly,139,Y,2006-04-29 00:00:00,2006-04-16 00:00:00,R,Reg
1,None,2006-05-05 00:00:00,1,HOURLY,Hourly BiWeekly,113,Y,2006-04-29 00:00:00,2006-04-16 00:00:00,R,Reg
1,None,2006-05-05 00:00:00,1,DOCTOR,Doctor BiWeekly,165,Y,2006-04-29 00:00:00,2006-04-16 00:00:00,R,Reg
1,None,2006-04-21 00:00:00,1,DOCTM,Doctor Monthly,96,Y,2006-04-30 00:00:00,2006-04-01 00:00:00,R,Reg
1,None,2006-04-07 00:00:00,1,SALARY,Salaried Biweekly,137,Y,2006-04-01 00:00:00,2006-03-19 00:00:00,R,Reg
1,None,2006-04-07 00:00:00,1,HOURLY,Hourly BiWeekly,111,Y,2006-04-01 00:00:00,2006-03-19 00:00:00,R,Reg
1,None,2006-04-07 00:00:00,1,DOCTOR,Doctor BiWeekly,163,Y,2006-04-01 00:00:00,2006-03-19 00:00:00,R,Reg
1,None,2006-03-24 00:00:00,1,DOCTM,Doctor Monthly,95,Y,2006-03-31 00:00:00,2006-03-01 00:00:00,R,Reg
1,None,2006-03-10 00:00:00,1,SALARY,Salaried Biweekly,135,Y,2006-03-04 00:00:00,2006-02-19 00:00:00,R,Reg
1,None,2006-03-10 00:00:00,1,HOURLY,Hourly BiWeekly,109,Y,2006-03-04 00:00:00,2006-02-19 00:00:00,R,Reg
1,None,2006-03-10 00:00:00,1,DOCTOR,Doctor BiWeekly,161,Y,2006-03-04 00:00:00,2006-02-19 00:00:00,R,Reg
1,None,2006-02-24 00:00:00,1,DOCTM,Doctor Monthly,94,Y,2006-02-28 00:00:00,2006-02-01 00:00:00,R,Reg
1,None,2006-02-10 00:00:00,1,SALARY,Salaried Biweekly,133,Y,2006-02-04 00:00:00,2006-01-22 00:00:00,R,Reg
1,None,2006-02-10 00:00:00,1,HOURLY,Hourly BiWeekly,107,Y,2006-02-04 00:00:00,2006-01-22 00:00:00,R,Reg
1,None,2006-02-10 00:00:00,1,DOCTOR,Doctor BiWeekly,159,Y,2006-02-04 00:00:00,2006-01-22 00:00:00,R,Reg
1,None,2006-01-27 00:00:00,1,DOCTM,Doctor Monthly,93,Y,2006-01-31 00:00:00,2006-01-01 00:00:00,R,Reg
1,None,2006-01-13 00:00:00,1,SALARY,Salaried Biweekly,131,Y,2006-01-07 00:00:00,2005-12-25 00:00:00,R,Reg
1,None,2006-01-13 00:00:00,1,HOURLY,Hourly BiWeekly,105,Y,2006-01-07 00:00:00,2005-12-25 00:00:00,R,Reg
1,None,2006-01-13 00:00:00,1,DOCTOR,Doctor BiWeekly,157,Y,2006-01-07 00:00:00,2005-12-25 00:00:00,R,Reg
1,None,2005-12-16 00:00:00,1,DOCTM,Doctor Monthly,90,Y,2005-12-31 00:00:00,2005-12-01 00:00:00,R,Reg
1,None,2005-12-02 00:00:00,1,SALARY,Salaried Biweekly,50,N,2005-11-26 00:00:00,2005-11-13 00:00:00,R,Reg
1,None,2005-12-02 00:00:00,1,HOURLY,Hourly BiWeekly,24,N,2005-11-26 00:00:00,2005-11-13 00:00:00,R,Reg
1,None,2005-12-02 00:00:00,1,DOCTOR,Doctor BiWeekly,76,N,2005-11-26 00:00:00,2005-11-13 00:00:00,R,Reg
1,None,2005-11-18 00:00:00,1,DOCTM,Doctor Monthly,89,Y,2005-11-30 00:00:00,2005-11-01 00:00:00,R,Reg
1,None,2005-11-04 00:00:00,1,SALARY,Salaried Biweekly,48,N,2005-10-29 00:00:00,2005-10-16 00:00:00,R,Reg
1,None,2005-11-04 00:00:00,1,HOURLY,Hourly BiWeekly,22,N,2005-10-29 00:00:00,2005-10-16 00:00:00,R,Reg
1,None,2005-11-04 00:00:00,1,DOCTOR,Doctor BiWeekly,74,N,2005-10-29 00:00:00,2005-10-16 00:00:00,R,Reg
1,None,2005-10-07 00:00:00,1,SALARY,Salaried Biweekly,46,N,2005-10-01 00:00:00,2005-09-18 00:00:00,R,Reg
1,None,2005-10-07 00:00:00,1,HOURLY,Hourly BiWeekly,20,N,2005-10-01 00:00:00,2005-09-18 00:00:00,R,Reg
1,None,2005-10-07 00:00:00,1,DOCTOR,Doctor BiWeekly,72,N,2005-10-01 00:00:00,2005-09-18 00:00:00,R,Reg
1,None,2005-10-07 00:00:00,1,DOCTM,Doctor Monthly,88,Y,2005-10-31 00:00:00,2005-10-01 00:00:00,R,Reg
1,None,2005-09-09 00:00:00,1,DOCTM,Doctor Monthly,87,Y,2005-09-30 00:00:00,2005-09-01 00:00:00,R,Reg
1,None,2005-08-26 00:00:00,1,DOCTM,Doctor Monthly,86,Y,2005-08-31 00:00:00,2005-08-01 00:00:00,R,Reg
1,None,2005-08-12 00:00:00,1,SALARY,Salaried Biweekly,42,Y,2005-08-06 00:00:00,2005-07-24 00:00:00,R,Reg
1,None,2005-08-12 00:00:00,1,HOURLY,Hourly BiWeekly,16,Y,2005-08-06 00:00:00,2005-07-24 00:00:00,R,Reg
1,None,2005-08-12 00:00:00,1,DOCTOR,Doctor BiWeekly,68,Y,2005-08-06 00:00:00,2005-07-24 00:00:00,R,Reg
